game_name,release_date,Added to Service,Removed from Service,metacritic_score,publisher,developer,System
Citizen Sleeper 2: Starward Vector,2025-01-01,2025-01-01,,85,Fellow Traveller,Jump Over The Age,Xbox / PC
Sniper Elite: Resistance,2025-01-01,2025-01-01,,75,Rebellion,Rebellion,Xbox / PC
Shady Part of Me,2020-12-01,2025-01-01,,78,Douze Dixièmes,Douze Dixièmes,Xbox / PC
Eternal Strands,2025-01-01,2025-01-01,,68,Yellow Brick Games,Yellow Brick Games,Xbox / PC
Orcs Must Die! Deathtrap,2025-01-01,2025-01-01,,70,Robot Entertainment,Robot Entertainment,Xbox / PC
Ninja Gaiden II: Black,2025-01-01,2025-01-01,,80,Koei Tecmo Games,KOEI TECMO GAMES CO,Xbox / PC
Lonely Mountain: Snow Riders,2020-05-01,2025-01-01,,84,Megagon Industries,Megagon Industries,Xbox / PC
Diablo,1996-12-01,2025-01-01,,94,"Electronic Arts, Ubisoft Entertainment, Blizzard Entertainment",Blizzard North,PC
EA Sports UFC 5,2023-10-01,2025-01-01,,78,"Electronic Arts, EA Swiss",Electronic Arts,Xbox
Road 96,2021-08-01,2025-01-01,,79,"Digixart, Digixart Entertainment",Digixart,Xbox / PC
Carrion,2020-07-01,2025-01-01,,76,Devolver Digital,Phobia Game Studio,Xbox / PC
For The King II,2023-11-01,2024-12-01,,76,Curve Games,IronOak Games,Xbox / PC
Hunt: Showdown 1896,2024-08-01,2024-12-01,,80,Crytek,Crytek,Xbox / PC
Wildfrost,2023-04-01,2024-12-01,,80,Chucklefish,"Deadpan Games, Gaziter",Xbox / PC
Indiana Jones and the Great Circle,2024-12-01,2024-12-01,,86,Bethesda Softworks,Machine Games,Xbox / PC
EA Sports WRC,2023-11-01,2024-12-01,,80,,Codemasters,Xbox / PC
Overthrown (Game Preview),2024-12-01,2024-12-01,,,Spiderweb Software,Spiderweb Software,Xbox / PC
Crash Team Racing: Nitro-Fueled,2019-06-01,2024-12-01,,83,"Activision Blizzard, Activison, Activision Value Publishing","Activision, Beenox",Xbox
Aliens: Dark Descent,2023-06-01,2024-11-01,,75,Focus Entertainment,Tindalos Interactive,Xbox / PC
Nine Sols,2024-05-01,2024-11-01,,83,RedCandleGames,RedCandleGames,Xbox / PC
S.T.A.L.K.E.R. 2: Heart of Chornobyl,2024-11-01,2024-11-01,,73,"SEGA, GSC Game World, 4Divinity",GSC Game World,Xbox / PC
Microsoft Flight Simulator 2024,2024-11-01,2024-11-01,,78,"Microsoft Studios, Xbox Game Studios","Asobo Studio, Microsoft Game Studios",Xbox / PC
Spyro Reignited Trilogy,2018-11-01,2024-11-01,,82,"Activision Blizzard, Activision Value Publishing","Activision, Toys for Bob, Iron Galaxy",Xbox / PC
Goat Simulator: Remastered,2024-11-01,2024-11-01,,65,Coffee Stain Studios,"Coffee Stain Studios, Deep Silver Fishlabs, Coffee Stain North",Xbox / PC
Metal Slug: Tactics,2024-11-01,2024-11-01,,79,"SNK, D4 Enterprise, Nazca","DotEmu, SNK, Nazca",Xbox / PC
Starcraft: Remastered,2017-08-01,2024-11-01,,85,Blizzard Entertainment,,PC
Starcraft II: Campaign Collection,2024-11-01,2024-11-01,,85,Blizzard Entertainment,,PC
Call of Duty: Black Ops 6,2024-10-01,2024-10-01,,83,"Activision Blizzard, Activison, Activision Value Publishing","Raven Software, Treyarch, Infinity Ward, Beenox, Sledgehammer Games, High Moon Studios, Activision Shanghai, Demonware",Xbox / PC
Ashen,2018-12-01,2024-10-01,,78,Annapurna Interactive,"A44, Aurora44",Xbox / PC
Call of Duty: Warzone,2022-11-01,2024-10-01,,79,Activison,"Raven Software, Infinity Ward, Beenox, Sledgehammer Games, High Moon Studios",Xbox / PC
Donut County,2018-08-01,2024-10-01,,82,Annapurna Interactive,"Annapurna Interactive, Ben Esposito",Xbox / PC
Mechwarrior 5: Clans,2024-10-01,2024-10-01,,79,Piranha Games,Piranha Games,Xbox / PC
South Park: The Fractured but Whole,2018-07-01,2024-10-01,,75,Ubisoft Entertainment,Ubisoft San Francisco,Xbox / PC
Inscryption,2021-10-01,2024-10-01,,85,Devolver Digital,Daniel Mullins Games,Xbox / PC
Mad Streets,2021-08-01,2024-10-01,,55,Craftshop Arts,Craftshop Arts,Xbox / PC
SIFU,2022-02-01,2024-10-01,,81,"Microids, Kepler Interactive, Sloclap",Sloclap,Xbox / PC
Legend of Mana (2021),2021-06-01,2024-09-01,,72,"Electronic Arts, Square","Sony Interactive Entertainment, Square",Xbox / PC
Trials of Mana (2020),2020-04-01,2024-09-01,,76,Square Enix,Square Enix,Xbox / PC
Ara: History Untold,2024-09-01,2024-09-01,,76,Xbox Game Studios,Oxide Games,PC
Frostpunk 2,2024-09-01,2024-09-01,,86,11 bit studios,11 Bit Studios,Xbox / PC
Overwatch 2,2023-08-01,2024-09-01,,79,"Activision Blizzard, Blizzard Entertainment",Activision Blizzard,Xbox / PC
Train Sim World 5,2023-09-01,2024-09-01,,77,Dovetail Games - TSW,Dovetail Games,Xbox / PC
Riders Republic,2021-10-01,2024-09-01,,77,Ubisoft Entertainment,"Ubisoft, Ubisoft Annecy, Ubisoft Pune, Ubisoft Kyiv, Ubisoft Belgrade, Ubisoft Odesa",Xbox / PC
Expeditions: A MudRunner Game,2024-03-01,2024-09-01,,77,Focus Entertainment,Saber Interactive,Xbox / PC
Age of Mythology: Retold,2024-09-01,2024-09-01,,84,Xbox Game Studios,"Forgotten Empires, World's Edge, Tantalus Media, Virtuos Games, CaptureAge",Xbox / PC
Star Trucker,2024-09-01,2024-09-01,,74,Raw Fury,Monster and Monster,Xbox / PC
DOOM + DOOM II: Enhanced,2024-08-01,2024-08-01,,82,,AdamGCurtis,Xbox / PC
Atlas Fallen: Reign of Sand,2023-08-01,2024-08-01,,64,Focus Entertainment,"Deck 13, Deck13",Xbox / PC
Crash Bandicoot N. Sane Trilogy,2017-06-01,2024-08-01,,80,Activison,"Activision, Vicarious Visions, Toys for Bob, Iron Galaxy",Xbox / PC
Creatures of Ava,2024-08-01,2024-08-01,,75,11 bit studios,Inverge Studios,Xbox / PC
Call of Duty: Modern Warfare III,2023-10-01,2024-07-01,,56,"Aspyr, Activision Blizzard, Activison, ak tronic Software & Services","Aspyr Media, Raven Software, Treyarch, Infinity Ward, Sledgehammer Games, Neversoft Entertainment",Xbox / PC
Dungeons Of Hinterberg,2024-07-01,2024-07-01,,82,Curve Games,Microbird Games,Xbox / PC
Flintlock: The Siege of Dawn,2024-07-01,2024-07-01,,71,Kepler Interactive,"A44, A44 Games",Xbox / PC
Neon White,2022-06-01,2024-07-01,,89,Annapurna Interactive,"Ben Esposito, Angel Matrix",Xbox / PC
Cricket 24,2023-10-01,2024-07-01,,57,Nacon,Big Ant Studios,Xbox / PC
Nickelodeon All-Star Brawl 2,2023-11-01,2024-07-01,,77,GameMill Entertainment,Fair Play Labs,Xbox / PC
EA Sports FC 24,2023-09-01,2024-06-01,,75,"Electronic Arts, EA SPORTS","EA Canada & EA Romania, EA Group",Xbox / PC
Still Wakes the Deep,2024-06-01,2024-06-01,,74,Secret Mode,The Chinese Room,Xbox / PC
Octopath Traveler,2018-07-01,2024-06-01,,83,"Square Enix, Nintendo","Square Enix, Acquire",Xbox / PC
Octopath Traveler II,2023-02-01,2024-06-01,,85,Square Enix,Square Enix,Xbox / PC
Lords of the Fallen,2023-10-01,2024-05-01,,75,"CI Games, City Interactive","City Interactive, HEXWORKS, Hexaworks",Xbox / PC
Moving Out 2,2023-08-01,2024-05-01,,80,Team17 Digital,"SMG Studio, Devm Games",Xbox / PC
Galacticare,2024-05-01,2024-05-01,,80,CULT Games,Brightrock Games,Xbox / PC
Senua's Saga: Hellblade II,2024-05-01,2024-05-01,,80,Microsoft Game Studios,Ninja Theory,Xbox / PC
Immortals of Aveum,2023-08-01,2024-05-01,,69,"Electronic Arts, EA Originals",Ascendant Studios,Xbox / PC
"Little Kitty, Big City",2024-05-01,2024-05-01,,79,Double Dagger Studio,Double Dagger Studio,Xbox / PC
Kona II: Brume,2023-10-01,2024-05-01,,79,Ravenscourt,Parabole,Xbox / PC
Tomb Raider: Definitive Edition,2013-03-01,2024-05-01,,86,"Square Enix, Feral Interactive","Feral Interactive, Square Enix, NVIDIA Lightspeed Studios, Crystal Dynamics",Xbox / PC
Have A Nice Death,2023-03-01,2024-04-01,,81,"Gearbox Publishing, Perfect World Entertainment",Magic Design Studios,Xbox / PC
The Rewinder,2021-09-01,2024-04-01,,78,Gamera Game,MistyMountainStudio,Xbox / PC
Manor Lords (Game Preview),2024-04-01,2024-04-01,,,Tall Tail Studios,Klace,PC
Another Crab's Treasure,2024-04-01,2024-04-01,,79,Aggro Crab,Aggro Crab,Xbox / PC
Star Wars Jedi: Survivor,2023-04-01,2024-04-01,,85,Electronic Arts,"Respawn Entertainment, Respawn",Xbox / PC
Eiyuden Chronicle: Hundred Heroes,2024-04-01,2024-04-01,,79,505 Games,"Rabbit & Bear Studios, Rabbit and Bear Studios",Xbox / PC
NHL 24,2023-10-01,2024-04-01,,71,Electronic Arts,Electronic Arts,Xbox
Populous: The Beginning,1998-11-01,2024-04-01,,88,Electronic Arts,"Sony Interactive Entertainment, Bullfrog Productions",PC
Sid Meier's Alpha Centauri,1999-02-01,2024-04-01,,92,Electronic Arts,Firaxis,PC
SimCity 3000: Unlimited,2000-05-01,2024-04-01,,77,Electronic Arts,Maxis,PC
Shadow of the Tomb Raider: Definitive Edition,2018-09-01,2024-04-01,,82,Square Enix,Eidos Montreal,Xbox / PC
EA Sports PGA Tour,2023-04-01,2024-04-01,,76,Electronic Arts,Electronic Arts Tiburon,Xbox / PC
Superhot: Mind Control Delete,2020-07-01,2024-04-01,,82,SUPERHOT Team,SUPERHOT Team,Xbox / PC
Ark: Survival Ascended,2023-11-01,2024-04-01,,67,"Studio Wildcard, Snail Games USA","Instinct Games, Studio Wildcard, Grove Street Games",Xbox / PC
Diablo IV,2023-06-01,2024-03-01,,86,"Activision Blizzard, Blizzard Entertainment",Activision Blizzard,Xbox / PC
Terra Invicta (Game Preview),2023-11-01,2024-03-01,,,Hooded Horse,Pavonis Interactive,PC
Lightyear Frontier (Game Preview),2024-03-01,2024-03-01,,,"Amplifier Game Invest, Amplifier Studios, FRAME BREAK","FRAME BREAK, Amplifier Studios",Xbox / PC
Minecraft: Preview,2011-11-01,2024-03-01,,88,Microsoft Studios,"Double Eleven, Mojang",Xbox / PC
Control: Ultimate Edition,2021-02-01,2024-03-01,,85,505 Games,Remedy Entertainment,Xbox / PC
Bluey: The Videogame,2023-11-01,2024-02-01,,56,Outright Games,Artax Games.,Xbox / PC
Dead Island 2,2023-04-01,2024-02-01,,73,Deep Silver,Dambuster Studios,Xbox / PC
PlateUp!,2022-08-01,2024-02-01,,73,Yogscast Games,It's happening,Xbox / PC
Resident Evil 3,2020-04-01,2024-02-01,,79,Capcom,"Capcom, GOG",Xbox / PC
Madden NFL 24,2023-08-01,2024-02-01,,65,"Electronic Arts, EA SPORTS™",Electronic Arts Tiburon,Xbox / PC
Brotato,2022-02-01,2024-01-01,,76,Blobfish,Blobfish,Xbox / PC
Go Mecha Ball,2024-01-01,2024-01-01,,68,Super Rare Originals,Whale Peak Games,Xbox / PC
Palworld (Game Preview),2024-01-01,2024-01-01,,,Pocketpair,Pocketpair,Xbox / PC
F1 23,2023-06-01,2024-01-01,,82,Electronic Arts,Codemasters,Xbox / PC
Resident Evil 2 (2019),2019-01-01,2024-01-01,,91,Capcom,Capcom,Xbox / PC
Super Mega Baseball 4,2023-06-01,2024-01-01,,79,Electronic Arts,Metalhead Software,Xbox / PC
We Happy Few,2018-08-01,2024-01-01,,64,"Microsoft Studios, Gearbox Publishing, Compulsion Games","Compulsion Games, Gearbox Publishing",Xbox / PC
Assassin's Creed Valhalla,2020-11-01,2024-01-01,,80,Ubisoft Entertainment,Ubisoft Montreal,Xbox / PC
Hell Let Loose,2019-06-01,2024-01-01,,79,Team17 Digital,Black Matter,Xbox / PC
Far Cry 6,2021-10-01,2023-12-01,,73,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal, Ubisoft Toronto, Ubisoft Shanghai, Ubisoft Kyiv, Ubisoft Berlin",Xbox / PC
Against the Storm,2021-10-01,2023-12-01,,90,"Hooded Horse, Eremite Games",Eremite Games,Xbox / PC
Goat Simulator 3,2022-11-01,2023-12-01,,68,"Coffee Stain Studios, Coffee Stain","Coffee Stain Studios, Coffee Stain Publishing, Coffee Stain North",Xbox / PC
Clone Drone in the Danger Zone,2016-11-01,2023-12-01,,82,Doborog Games,Doborog Games,Xbox / PC
World War Z: Aftermath,2019-04-01,2023-12-01,,73,Saber Interactive,Saber Interactive,Xbox / PC
SteamWorld Build,2023-12-01,2023-12-01,,74,Thunderful Publishing,"The Station, Thunderful Development",Xbox / PC
Spirittea,2023-11-01,2023-11-01,,76,No More Robots,"Cheesemaster Games, GameMaker Studios",Xbox / PC
Wild Hearts,2023-02-01,2023-11-01,,79,"Electronic Arts, EA Originals","Omega Force, KOEI TECMO GAMES CO",Xbox / PC
Football Manager 2024,2023-11-01,2023-11-01,,84,SEGA,Sports Interactive,Xbox / PC
Thirsty Suitors,2023-11-01,2023-11-01,,80,Annapurna Interactive,Outerloop Games,Xbox / PC
Jusant,2023-10-01,2023-10-01,,83,"DONTNOD Entertainment, DON'T NOD","DONTNOD Entertainment, DON'T NOD",Xbox / PC
Wartales,2021-12-01,2023-10-01,,80,Shiro Unlimited,Shiro Games,Xbox / PC
Dead Space (2023),2023-01-01,2023-10-01,,88,Electronic Arts,"Electronic Arts, Visceral Games, Electronic Arts Redwood Shores",Xbox / PC
Cities: Skylines II,2023-10-01,2023-10-01,,75,Paradox Interactive,Colossal Order,PC
Forza Motorsport (2023),2023-10-01,2023-10-01,,85,Xbox Game Studios,Turn 10 Studios,Xbox / PC
Spiritfarer,2020-08-01,2023-09-01,,86,Thunder Lotus Games,Thunder Lotus Games,Xbox / PC
Starfield,2023-09-01,2023-09-01,,84,Bethesda Softworks,Bethesda Game Studios,Xbox / PC
Call of the Wild: The Angler,2022-08-01,2023-08-01,,63,Expansive Worlds,Expansive Worlds,Xbox / PC
Firewatch,2016-02-01,2023-08-01,,83,"Panic, Campo Santo",Campo Santo,Xbox / PC
Limbo,2010-07-01,2023-08-01,,85,"Microsoft Studios, Playdead, 鱼俞","Double Eleven, Playdead, 鱼俞",Xbox / PC
Celeste,2018-01-01,2023-08-01,,91,Matt Makes Games,"Matt Makes Games, Extremely OK Games, Noel",Xbox / PC
Techtonica (Game Preview),2023-07-01,2023-07-01,,,Fire Hose Games,Fire Hose Games,Xbox / PC
The Cave,2013-11-01,2023-07-01,,69,"SEGA, Double Fine Productions, CGPills","SEGA, Double Fine Productions, CGPills",Xbox
Need for Speed: Unbound,2022-11-01,2023-06-01,,77,Electronic Arts,Ghost Games,Xbox / PC
Stacking,2011-02-01,2023-06-01,,82,"THQ Nordic, THQ, Double Fine Productions","THQ Nordic, Double Fine Productions",Xbox
Car Mechanic Simulator 2021,2021-08-01,2023-06-01,,70,PlayWay,Red Dot Games,Xbox / PC
Massive Chalice,2015-06-01,2023-05-01,,72,Double Fine Productions,Double Fine Productions,Xbox
Planet of Lana,2023-05-01,2023-05-01,,80,Thunderful Publishing,Wishfully,Xbox / PC
Redfall,2023-05-01,2023-05-01,,55,Bethesda Softworks,"Arkane Studios, Arkane Austin",Xbox / PC
The Last Case of Benedict Fox,2023-04-01,2023-04-01,,66,Rogue Games,Plot Twist,Xbox / PC
Minecraft: Legends,2023-04-01,2023-04-01,,69,Xbox Game Studios,"Mojang, Blackbird Interactive, Mojang Studios",Xbox / PC
Ghostwire: Tokyo,2022-03-01,2023-04-01,,76,Bethesda Softworks,Tango Gameworks,Xbox / PC
NHL 23,2022-10-01,2023-04-01,,71,Electronic Arts,Electronic Arts,Xbox
Iron Brigade,2011-06-01,2023-04-01,,82,"Microsoft Studios, Double Fine Productions",Double Fine Productions,Xbox
Ni no Kuni II: Revenant Kingdom - The Prince's Edition,2018-03-01,2023-03-01,,81,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Level 5",Xbox / PC
Mount & Blade II: Bannerlord,2020-03-01,2023-02-01,,75,TaleWorlds Entertainment,TaleWorlds Entertainment,Xbox / PC
Madden NFL 23,2022-08-01,2023-02-01,,69,Electronic Arts,Electronic Arts Tiburon,Xbox / PC
GoldenEye 007 (2023),2023-01-01,2023-01-01,,96,"Activision Blizzard, Activison","n-Space, Eurocom, Eurocom Developments",Xbox
Hi-Fi RUSH,2023-01-01,2023-01-01,,89,Bethesda Softworks,Tango Gameworks,Xbox / PC
Crysis 2: Remastered,2021-10-01,2022-12-01,,70,Crytek,"Crytek, Saber Interactive",PC
Crysis 3: Remastered,2021-10-01,2022-12-01,,80,Crytek,"Crytek, Saber Interactive",PC
Crysis Trilogy: Remastered,2021-10-01,2022-12-01,,80,Crytek,"Crytek, Saber Interactive",PC
League of Legends,2009-10-01,2022-12-01,,78,Riot Games,Riot Games,PC
Legends of Runeterra,2020-04-01,2022-12-01,,87,Riot Games,Riot Games,PC
Teamfight Tactics,2019-06-01,2022-12-01,,79,Riot Games,Riot Games,PC
Valorant,2020-06-01,2022-12-01,,80,Riot Games,Riot Games,Xbox / PC
LEGO Star Wars: The Skywalker Saga,2022-04-01,2022-12-01,,80,"Microsoft Studios, Warner Bros. Interactive, WB Games",TT Games,Xbox / PC
The Walking Dead: The Final Season,2018-08-01,2022-12-01,,78,Telltale Games,Telltale Games,Xbox / PC
"Warhammer 40,000: Darktide",2022-11-01,2022-11-01,,78,Fatshark,Fatshark,Xbox / PC
Battlefield 2042,2021-11-01,2022-11-01,,66,Electronic Arts,"Electronic Arts DICE, Criterion Games",Xbox / PC
Pentiment,2022-11-01,2022-11-01,,87,Xbox Game Studios,Obsidian Entertainment,Xbox / PC
Return to Monkey Island,2022-09-01,2022-11-01,,87,Devolver Digital,"Lucasfilm, Devolver, Terrible Toybox",Xbox / PC
A Plague Tale: Requiem,2022-10-01,2022-10-01,,85,"Focus Home Interactive, Focus Entertainment",Asobo Studio,Xbox / PC
Costume Quest,2010-10-01,2022-10-01,,74,"THQ Nordic, THQ, Double Fine Productions","THQ Nordic, Double Fine Productions",Xbox
Chivalry II,2021-06-01,2022-10-01,,82,"Deep Silver, Tripwire Interactive, Tripwire Presents",Torn Banner Studios,Xbox / PC
DEATHLOOP,2021-09-01,2022-09-01,,89,Bethesda Softworks,Arkane Studios,Xbox / PC
Assassin's Creed Odyssey,2018-10-01,2022-09-01,,87,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal, Ubisoft Montpellier, Ubisoft Shanghai, Ubisoft Quebec, Ubisoft Bucharest, Ubisoft Singapore, Ubisoft Kiev",Xbox / PC
Ni no Kuni: Wrath of the White Witch - Remastered,2019-09-01,2022-09-01,,82,"Bandai Namco Entertainment, Level-5",Level 5,Xbox / PC
Disney Dreamlight Valley: Founder's Edition,2022-09-01,2022-09-01,,75,Gameloft,Gameloft,Xbox / PC
GRID: Legends,2022-02-01,2022-09-01,,75,Electronic Arts,Codemasters,Xbox / PC
Immortals Fenyx Rising,2020-12-01,2022-08-01,,81,Ubisoft Entertainment,"Ubisoft, Ubisoft Quebec",Xbox / PC
An Elder Scrolls Legend: Battlespire,1997-11-01,2022-08-01,,56,Bethesda Softworks,Bethesda Softworks,PC
The Elder Scrolls Adventures: Redguard,1998-10-01,2022-08-01,,73,Bethesda Softworks,Bethesda Softworks,PC
Return to Castle Wolfenstein,2001-11-01,2022-08-01,,88,"Bethesda Softworks, Aspyr, Activison","Nerve Software, Gray Matter Studios",PC
Quake 4,2005-10-01,2022-08-01,,81,"Bethesda Softworks, Aspyr, Activision Blizzard","Aspyr Media, id Software, Raven Software",PC
Wolfenstein 3D,1992-05-01,2022-08-01,,85,"Electronic Arts, Bethesda Softworks, Activison, Atari, Interplay Productions, 3D Realms, id Software, Empire Interactive, Apogee Software, MacPlay, Imagineer, Apogee, FormGen, Bam Entertainment, Imagineer Co.,Ltd., BAM! Entertainment, Logicware","Bethesda Softworks, id Software, Nerve Software, Interplay Entertainment, Infinity, Logicware, INFINITY Co, STALKER",PC
Cooking Simulator,2019-06-01,2022-08-01,,64,"Forever Entertainment, PlayWay","Wastelands Interactive, Big Cheese Studio",Xbox / PC
Tom Clancy's Ghost Recon: Wildlands,2017-03-01,2022-08-01,,76,Ubisoft Entertainment,"Ubisoft, Ubisoft Montpellier, Ubisoft Bucharest, Ubisoft Annecy, Ubisoft Paris, Ubisoft Milan, Reflections",Xbox / PC
Inside,2016-06-01,2022-07-01,,93,Playdead,Playdead,Xbox / PC
As Dusk Falls,2022-07-01,2022-07-01,,78,"Xbox Game Studios, Xbox Publishing Studio","INT./NIGHT, Night, INTERIOR NIGHT, INTERIOR",Xbox / PC
Watch_Dogs 2,2016-11-01,2022-07-01,,78,Ubisoft Entertainment,Ubisoft Montreal,Xbox / PC
PowerWash Simulator,2021-05-01,2022-07-01,,76,FuturLab,FuturLab,Xbox / PC
Far Cry 5,2018-03-01,2022-07-01,,80,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal, Ubisoft Toronto, Ubisoft Shanghai, Ubisoft Kiev, Red Storm",Xbox / PC
House Flipper,2018-05-01,2022-06-01,,68,"PlayWay, Ultimate Games, Frozen District, Ruslan Visaitov","Ultimate Games, Empyrean, Ruslan Visaitov",Xbox / PC
Shadowrun Trilogy,2015-08-01,2022-06-01,,79,Paradox Interactive,Harebrained Schemes,Xbox / PC
Assassin's Creed Origins,2017-10-01,2022-06-01,,85,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal",Xbox / PC
Sniper Elite 5,2022-05-01,2022-05-01,,77,Rebellion,Rebellion,Xbox / PC
Vampire Survivors,2021-12-01,2022-05-01,,87,poncle,poncle,Xbox / PC
Jurassic World Evolution 2,2021-11-01,2022-05-01,,79,Frontier Developments,Frontier Developments,Xbox / PC
Citizen Sleeper,2022-05-01,2022-05-01,,82,Fellow Traveller,Jump Over The Age,Xbox / PC
Fortnite,2017-07-01,2022-05-01,,83,Epic Games Publishing,Epic Games,
Teenage Mutant Ninja Turtles: Shredder's Revenge,2022-06-01,2022-06-01,,86,"DotEmu, Gamera Games",Tribute Games,Xbox / PC
Lost In Random,2021-09-01,2022-04-01,,76,Electronic Arts,"Zoink!, Thunderful",Xbox / PC
Tunic,2022-03-01,2022-03-01,,84,Finji,"ISOMETRICORP Games, Andrew Shouldice",Xbox / PC
Super Mega Baseball 3,2020-05-01,2022-02-01,,82,Metalhead Software,Metalhead Software,Xbox / PC
Roboquest (2020),2020-08-01,2022-02-01,,,RyseUp Studios,RyseUp Studios,Xbox / PC
Contrast,2013-11-01,2022-02-01,,64,"Focus Home Interactive, Compulsion Games, Orlaith Nic Cába","NVIDIA Lightspeed Studios, Compulsion Games, Orlaith Nic Cába",Xbox
Peggle Nights,2008-09-01,2022-02-01,,76,PopCap Games,PopCap Games,PC
Mass Effect: Legendary Edition,2021-05-01,2022-01-01,,88,Electronic Arts,"BioWare, EA Swiss",Xbox / PC
Broken Age,2014-01-01,2021-12-01,,77,"THQ Nordic, Double Fine Productions",Double Fine Productions,Xbox / PC
Mortal Kombat 11,2019-04-01,2021-12-01,,84,Warner Bros. Interactive,"NetherRealm Studios, QLOC, Shiver Games",Xbox / PC
The Gunk,2021-12-01,2021-12-01,,68,Thunderful Publishing,Image & Form,Xbox / PC
Halo: Infinite,2021-12-01,2021-12-01,,84,"Microsoft Studios, Xbox Game Studios",343 Industries,Xbox / PC
Stardew Valley,2016-02-01,2021-12-01,,89,"Chucklefish, ConcernedApe","Chucklefish, ConcernedApe",Xbox / PC
Forza Horizon 5,2021-11-01,2021-11-01,,92,Xbox Game Studios,Playground Games,Xbox / PC
It Takes Two,2021-03-01,2021-11-01,,89,Electronic Arts,Hazelight,Xbox / PC
Unpacking,2021-11-01,2021-11-01,,82,"Humble Games, Witch Beam",Witch Beam,Xbox / PC
Age of Empires IV: Anniversary Edition,2021-10-01,2021-10-01,,81,Xbox Game Studios,"Forgotten Empires, Tantalus Media",Xbox / PC
Crysis: Remastered,2020-09-01,2021-09-01,,69,Crytek,"Crytek, Saber Interactive",PC
Superliminal,2019-11-01,2021-09-01,,77,"Pillow Castle Games, Pillow Castle","Pillow Castle Games, Pillow Castle",Xbox / PC
Psychonauts 2,2021-08-01,2021-08-01,,89,"Xbox Game Studios, Double Fine Productions","Double Fine Productions, Starbreeze Studios",Xbox / PC
Quake,1996-07-01,2021-08-01,,94,"SEGA, id Software, GT Interactive Software, GT Interactive, MacSoft, Tec Toy, Midway Home Entertainment, Midway, GT Interactive Software Europe, PXL Computers, MacSoft Games","id Software, Midway Games, Lion Entertainment, Tectoy, Lobotomy Software, clickBOOM Entertainment",Xbox / PC
